metric,val_prec,val_recall,val_f1,test_prec,test_recall,test_f1,name,freeze_enc,params,data,tag_emb_type,tag_emb,tag_rnn,par_rnn,par_rnn_l,mlp_h,arc_norm,par_rnn_h,par_type,par_gnn_layers,seed,training_steps
parser_labeled_results,0.2786,0.197,0.2308,0.3318,0.2274,0.2699,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.274,0.234,0.2524,0.2815,0.2455,0.2622,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.3092,0.175,0.2235,0.3219,0.1746,0.2264,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.2414,0.183,0.2082,0.271,0.1992,0.2296,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.31,0.186,0.2325,0.3571,0.1992,0.2557,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.3311,0.199,0.2486,0.3344,0.1904,0.2426,bert-base-uncased,frozen,1.87,scierc,linear,1,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.2844,0.186,0.2249,0.3341,0.208,0.2564,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.2935,0.184,0.2262,0.3503,0.2233,0.2727,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.2644,0.22,0.2402,0.3417,0.2659,0.299,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.2324,0.215,0.2234,0.2841,0.2441,0.2626,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.2604,0.226,0.242,0.3412,0.2932,0.3154,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.273,0.234,0.252,0.2959,0.2455,0.2684,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.2044,0.224,0.2137,0.2445,0.2436,0.2441,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.2845,0.198,0.2335,0.3351,0.2311,0.2736,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.2334,0.215,0.2238,0.3063,0.2497,0.2751,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.2732,0.2,0.2309,0.3499,0.2506,0.292,bert-base-uncased,frozen,2.27,scierc,linear,1,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6579,0.6595,0.6587,0.6862,0.6466,0.6658,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.6967,0.6249,0.6588,0.7119,0.6058,0.6545,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6554,0.6727,0.664,0.6717,0.6394,0.6552,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.6542,0.6612,0.6576,0.6434,0.6202,0.6316,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.6517,0.6447,0.6482,0.7091,0.6562,0.6816,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6498,0.6257,0.6375,0.7018,0.6394,0.6692,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.6356,0.6513,0.6433,0.6308,0.5913,0.6104,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.6397,0.6134,0.6263,0.6543,0.5913,0.6212,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6592,0.6587,0.659,0.6523,0.6178,0.6346,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.6557,0.6735,0.6645,0.6975,0.6707,0.6838,bert-base-uncased,frozen,1.97,ade,linear,1,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.6562,0.6579,0.6571,0.6815,0.6274,0.6533,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.6371,0.6801,0.6579,0.6425,0.6394,0.641,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.6631,0.6669,0.665,0.7038,0.6683,0.6856,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.6523,0.6884,0.6699,0.6618,0.649,0.6553,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6532,0.6661,0.6596,0.6902,0.6587,0.674,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6327,0.6092,0.6207,0.7,0.6394,0.6683,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.6175,0.6735,0.6443,0.6216,0.6514,0.6362,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6762,0.6455,0.6605,0.7036,0.6562,0.6791,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.6197,0.6678,0.6429,0.6495,0.6683,0.6588,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.646,0.6801,0.6627,0.6642,0.6514,0.6578,bert-base-uncased,frozen,1.81,ade,linear,1,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6416,0.6966,0.668,0.6659,0.6755,0.6706,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6606,0.6884,0.6742,0.6725,0.6466,0.6593,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.6915,0.6653,0.6782,0.6911,0.6346,0.6617,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6417,0.6793,0.66,0.6617,0.6442,0.6529,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6392,0.6513,0.6452,0.6549,0.625,0.6396,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6248,0.6521,0.6382,0.6305,0.6154,0.6229,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.633,0.657,0.6448,0.6601,0.6442,0.6521,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.6303,0.6661,0.6477,0.6609,0.6466,0.6537,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.6261,0.6529,0.6392,0.6429,0.649,0.6459,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.655,0.662,0.6585,0.6735,0.6346,0.6535,bert-base-uncased,frozen,2.21,ade,linear,1,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.674,0.6095,0.6401,0.616,0.5707,0.5925,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.649,0.6251,0.6368,0.6077,0.5912,0.5993,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.6469,0.6336,0.6402,0.6087,0.6075,0.6081,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6659,0.6215,0.643,0.5997,0.5667,0.5827,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.6475,0.6223,0.6346,0.6261,0.6048,0.6152,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.6572,0.6088,0.6321,0.6017,0.5653,0.583,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.6683,0.5698,0.6151,0.6252,0.5401,0.5796,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.633,0.6088,0.6207,0.5913,0.5748,0.583,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.6302,0.6038,0.6167,0.5917,0.5619,0.5764,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.6231,0.601,0.6118,0.5902,0.5741,0.5821,bert-base-uncased,frozen,2.11,yamakata,linear,1,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6503,0.6272,0.6385,0.591,0.5789,0.5849,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6396,0.6088,0.6238,0.5898,0.5721,0.5808,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.6293,0.6052,0.6171,0.5884,0.568,0.5781,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.6341,0.6017,0.6175,0.5939,0.5721,0.5828,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6344,0.6123,0.6232,0.5964,0.581,0.5886,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.6136,0.5932,0.6032,0.5691,0.5571,0.5631,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6446,0.5875,0.6148,0.5894,0.5537,0.571,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.6186,0.5804,0.5989,0.572,0.551,0.5613,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6457,0.5953,0.6195,0.5921,0.5531,0.5719,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.6312,0.6052,0.6179,0.5743,0.5524,0.5631,bert-base-uncased,frozen,1.94,yamakata,linear,1,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6625,0.6414,0.6518,0.6193,0.5986,0.6088,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.659,0.5889,0.622,0.5966,0.5422,0.5681,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6374,0.6442,0.6408,0.5929,0.6054,0.5991,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6662,0.6308,0.648,0.6197,0.602,0.6108,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6654,0.6187,0.6412,0.6085,0.5816,0.5948,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6373,0.6102,0.6235,0.6023,0.581,0.5914,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.6396,0.6038,0.6212,0.605,0.5762,0.5902,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.6601,0.618,0.6384,0.5994,0.5721,0.5855,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.6365,0.618,0.6271,0.5869,0.5673,0.577,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6334,0.5989,0.6157,0.5994,0.5701,0.5844,bert-base-uncased,frozen,2.35,yamakata,linear,1,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.5819,0.5413,0.5608,0.5838,0.5725,0.5781,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.5877,0.5596,0.5733,0.5361,0.5112,0.5233,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6141,0.5284,0.568,0.5689,0.5187,0.5426,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.6284,0.5119,0.5642,0.6315,0.5277,0.5749,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6382,0.5083,0.5659,0.633,0.5441,0.5852,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.5223,0.5596,0.5403,0.5062,0.5471,0.5259,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6237,0.5321,0.5743,0.6196,0.5381,0.576,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.5943,0.4972,0.5415,0.6074,0.5157,0.5578,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.5976,0.545,0.5701,0.5347,0.5067,0.5203,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.5639,0.5505,0.5571,0.5342,0.5247,0.5294,bert-base-uncased,frozen,2.01,conll04,linear,1,1,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.6536,0.4881,0.5588,0.6478,0.5306,0.5834,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.5791,0.5376,0.5576,0.5607,0.5247,0.5421,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.5696,0.5853,0.5774,0.5637,0.5486,0.5561,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6008,0.5358,0.5664,0.6063,0.5202,0.5599,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.7135,0.4477,0.5502,0.6778,0.4843,0.565,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6094,0.5009,0.5498,0.5874,0.5022,0.5415,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.5983,0.5138,0.5528,0.5498,0.5112,0.5298,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6046,0.5303,0.565,0.5851,0.5501,0.567,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6169,0.5083,0.5573,0.6192,0.5202,0.5654,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6357,0.4771,0.5451,0.6113,0.4843,0.5405,bert-base-uncased,frozen,1.85,conll04,linear,1,1,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.5988,0.5284,0.5614,0.578,0.5486,0.5629,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6144,0.5174,0.5618,0.6339,0.5486,0.5881,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6508,0.5505,0.5964,0.6333,0.5396,0.5827,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6081,0.5523,0.5788,0.5984,0.559,0.5781,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6483,0.5174,0.5755,0.6373,0.5411,0.5853,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.5339,0.5633,0.5482,0.5143,0.565,0.5385,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.6509,0.4789,0.5518,0.6433,0.4933,0.5584,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6962,0.4752,0.5649,0.6235,0.4753,0.5394,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.6438,0.4642,0.5394,0.612,0.4574,0.5235,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.5333,0.5578,0.5453,0.5143,0.5381,0.5259,bert-base-uncased,frozen,2.25,conll04,linear,1,1,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.2385,0.088,0.1286,0.2484,0.0922,0.1345,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,1,0,simple,0,3,2000
parser_labeled_results,0.1993,0.117,0.1474,0.2649,0.1445,0.187,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,1,0,simple,0,1,2000
parser_labeled_results,0.2294,0.125,0.1618,0.2486,0.1431,0.1817,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,1,0,simple,0,0,2000
parser_labeled_results,0.1628,0.177,0.1696,0.2063,0.207,0.2067,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,1,0,simple,0,4,2000
parser_labeled_results,0.2021,0.154,0.1748,0.2533,0.1783,0.2093,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,1,0,simple,0,2,2000
parser_labeled_results,0.1901,0.153,0.1695,0.2036,0.1538,0.1752,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,0,0,simple,0,4,2000
parser_labeled_results,0.1364,0.127,0.1315,0.1637,0.1371,0.1492,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,0,0,simple,0,2,2000
parser_labeled_results,0.152,0.109,0.127,0.1662,0.1158,0.1365,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,0,0,simple,0,3,2000
parser_labeled_results,0.1678,0.146,0.1561,0.1847,0.1427,0.161,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,0,0,simple,0,1,2000
parser_labeled_results,0.2097,0.108,0.1426,0.2173,0.1024,0.1392,bert-base-uncased,frozen,1.79,scierc,linear,1,1,LSTM,0,300,0,0,simple,0,0,2000
parser_labeled_results,0.2557,0.123,0.1661,0.2618,0.1311,0.1747,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,1,0,simple,0,4,2000
parser_labeled_results,0.2559,0.065,0.1037,0.2557,0.0681,0.1075,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,1,0,simple,0,1,2000
parser_labeled_results,0.2676,0.076,0.1184,0.2652,0.0811,0.1242,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,1,0,simple,0,3,2000
parser_labeled_results,0.2535,0.091,0.1339,0.2507,0.0843,0.1262,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,1,0,simple,0,2,2000
parser_labeled_results,0.2584,0.108,0.1523,0.2678,0.1116,0.1576,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,1,0,simple,0,0,2000
parser_labeled_results,0.1438,0.147,0.1454,0.1798,0.1677,0.1735,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,0,0,simple,0,4,2000
parser_labeled_results,0.3058,0.074,0.1192,0.2903,0.0676,0.1097,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,0,0,simple,0,1,2000
parser_labeled_results,0.1935,0.107,0.1378,0.1955,0.0926,0.1257,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,0,0,simple,0,2,2000
parser_labeled_results,0.1854,0.14,0.1595,0.2139,0.1482,0.1751,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,0,0,simple,0,0,2000
parser_labeled_results,0.2554,0.059,0.0959,0.2485,0.056,0.0915,bert-base-uncased,frozen,1.36,scierc,linear,1,1,LSTM,0,100,0,0,simple,0,3,2000
parser_labeled_results,0.1816,0.18,0.1808,0.2134,0.1871,0.1994,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,1,0,simple,0,4,2000
parser_labeled_results,0.2165,0.11,0.1459,0.1994,0.1005,0.1337,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,1,0,simple,0,1,2000
parser_labeled_results,0.2454,0.107,0.149,0.2363,0.1121,0.1521,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,1,0,simple,0,3,2000
parser_labeled_results,0.2375,0.133,0.1705,0.2496,0.1445,0.183,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,1,0,simple,0,0,2000
parser_labeled_results,0.1591,0.154,0.1565,0.2042,0.1723,0.1869,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,1,0,simple,0,2,2000
parser_labeled_results,0.1845,0.112,0.1394,0.2132,0.1139,0.1485,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,0,0,simple,0,2,2000
parser_labeled_results,0.1583,0.098,0.1211,0.1458,0.0862,0.1083,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,0,0,simple,0,4,2000
parser_labeled_results,0.133,0.156,0.1436,0.1575,0.1718,0.1643,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,0,0,simple,0,1,2000
parser_labeled_results,0.1262,0.176,0.147,0.1462,0.1945,0.1669,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,0,0,simple,0,0,2000
parser_labeled_results,0.1262,0.115,0.1204,0.1848,0.1501,0.1656,bert-base-uncased,frozen,2.3,scierc,linear,1,1,LSTM,0,500,0,0,simple,0,3,2000
parser_labeled_results,0.5599,0.5705,0.5651,0.5793,0.5793,0.5793,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,1,0,simple,0,1,2000
parser_labeled_results,0.5694,0.5853,0.5772,0.5739,0.5601,0.5669,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,1,0,simple,0,3,2000
parser_labeled_results,0.5698,0.535,0.5519,0.5962,0.5288,0.5605,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,1,0,simple,0,4,2000
parser_labeled_results,0.5548,0.5713,0.563,0.5355,0.5264,0.5309,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,1,0,simple,0,2,2000
parser_labeled_results,0.5702,0.5392,0.5542,0.5745,0.5096,0.5401,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,1,0,simple,0,0,2000
parser_labeled_results,0.5445,0.5301,0.5372,0.5751,0.5337,0.5536,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,0,0,simple,0,3,2000
parser_labeled_results,0.567,0.5161,0.5404,0.6089,0.524,0.5633,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,0,0,simple,0,0,2000
parser_labeled_results,0.5295,0.4963,0.5123,0.593,0.5288,0.5591,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,0,0,simple,0,4,2000
parser_labeled_results,0.5474,0.5284,0.5378,0.535,0.5144,0.5245,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,0,0,simple,0,2,2000
parser_labeled_results,0.5109,0.5606,0.5346,0.5285,0.5577,0.5427,bert-base-uncased,frozen,1.73,ade,linear,1,1,LSTM,0,300,0,0,simple,0,1,2000
parser_labeled_results,0.5925,0.5441,0.5673,0.582,0.512,0.5448,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,1,0,simple,0,3,2000
parser_labeled_results,0.563,0.5491,0.5559,0.6098,0.5673,0.5878,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,1,0,simple,0,0,2000
parser_labeled_results,0.5809,0.5416,0.5606,0.6277,0.5553,0.5893,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,1,0,simple,0,4,2000
parser_labeled_results,0.5568,0.5779,0.5672,0.5634,0.5553,0.5593,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,1,0,simple,0,1,2000
parser_labeled_results,0.5586,0.5342,0.5461,0.5935,0.5264,0.558,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,1,0,simple,0,2,2000
parser_labeled_results,0.5556,0.5441,0.5498,0.5722,0.5433,0.5573,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,0,0,simple,0,4,2000
parser_labeled_results,0.577,0.5037,0.5379,0.5831,0.4976,0.537,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,0,0,simple,0,0,2000
parser_labeled_results,0.5505,0.4988,0.5234,0.5766,0.4976,0.5342,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,0,0,simple,0,1,2000
parser_labeled_results,0.5588,0.5169,0.537,0.5946,0.5288,0.5598,bert-base-uncased,frozen,1.3,ade,linear,1,1,LSTM,0,100,0,0,simple,0,3,2000
